image_id,parent_image_id,label,class_name_readable,relative_path,image_path,source,generation_method,external_generator_note
synthetic_10144_0,10144,172,Orange crowned Warbler,class_172\img10144_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_172\img10144_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10148_0,10148,172,Orange crowned Warbler,class_172\img10148_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_172\img10148_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10212_0,10212,173,Palm Warbler,class_173\img10212_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_173\img10212_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10214_0,10214,173,Palm Warbler,class_173\img10214_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_173\img10214_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10283_0,10283,174,Pine Warbler,class_174\img10283_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_174\img10283_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10248_0,10248,174,Pine Warbler,class_174\img10248_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_174\img10248_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10328_0,10328,175,Prairie Warbler,class_175\img10328_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_175\img10328_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10309_0,10309,175,Prairie Warbler,class_175\img10309_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_175\img10309_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10388_0,10388,176,Prothonotary Warbler,class_176\img10388_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_176\img10388_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10372_0,10372,176,Prothonotary Warbler,class_176\img10372_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_176\img10372_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10474_0,10474,177,Swainson Warbler,class_177\img10474_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_177\img10474_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10430_0,10430,177,Swainson Warbler,class_177\img10430_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_177\img10430_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10512_0,10512,178,Tennessee Warbler,class_178\img10512_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_178\img10512_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10502_0,10502,178,Tennessee Warbler,class_178\img10502_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_178\img10502_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10589_0,10589,179,Wilson Warbler,class_179\img10589_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_179\img10589_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10598_0,10598,179,Wilson Warbler,class_179\img10598_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_179\img10598_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10660_0,10660,180,Worm eating Warbler,class_180\img10660_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_180\img10660_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10640_0,10640,180,Worm eating Warbler,class_180\img10640_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_180\img10640_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10716_0,10716,181,Yellow Warbler,class_181\img10716_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_181\img10716_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10694_0,10694,181,Yellow Warbler,class_181\img10694_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_181\img10694_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10772_0,10772,182,Northern Waterthrush,class_182\img10772_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_182\img10772_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10777_0,10777,182,Northern Waterthrush,class_182\img10777_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_182\img10777_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10785_0,10785,183,Louisiana Waterthrush,class_183\img10785_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_183\img10785_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10801_0,10801,183,Louisiana Waterthrush,class_183\img10801_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_183\img10801_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10878_0,10878,184,Bohemian Waxwing,class_184\img10878_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_184\img10878_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10890_0,10890,184,Bohemian Waxwing,class_184\img10890_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_184\img10890_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10932_0,10932,185,Cedar Waxwing,class_185\img10932_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_185\img10932_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10940_0,10940,185,Cedar Waxwing,class_185\img10940_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_185\img10940_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10996_0,10996,186,American Three toed Woodpecker,class_186\img10996_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_186\img10996_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_11006_0,11006,186,American Three toed Woodpecker,class_186\img11006_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_186\img11006_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_11014_0,11014,187,Pileated Woodpecker,class_187\img11014_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_187\img11014_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_11060_0,11060,187,Pileated Woodpecker,class_187\img11060_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_187\img11060_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_11076_0,11076,188,Red bellied Woodpecker,class_188\img11076_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_188\img11076_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_11106_0,11106,188,Red bellied Woodpecker,class_188\img11106_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_188\img11106_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_11179_0,11179,189,Red cockaded Woodpecker,class_189\img11179_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_189\img11179_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_11149_0,11149,189,Red cockaded Woodpecker,class_189\img11149_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_189\img11149_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_11243_0,11243,190,Red headed Woodpecker,class_190\img11243_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_190\img11243_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_11220_0,11220,190,Red headed Woodpecker,class_190\img11220_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_190\img11220_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_11304_0,11304,191,Downy Woodpecker,class_191\img11304_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_191\img11304_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_11265_0,11265,191,Downy Woodpecker,class_191\img11265_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_191\img11265_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_11350_0,11350,192,Bewick Wren,class_192\img11350_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_192\img11350_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_11319_0,11319,192,Bewick Wren,class_192\img11319_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_192\img11319_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_11428_0,11428,193,Cactus Wren,class_193\img11428_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_193\img11428_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_11412_0,11412,193,Cactus Wren,class_193\img11412_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_193\img11412_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_11484_0,11484,194,Carolina Wren,class_194\img11484_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_194\img11484_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_11431_0,11431,194,Carolina Wren,class_194\img11431_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_194\img11431_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_11516_0,11516,195,House Wren,class_195\img11516_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_195\img11516_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_11540_0,11540,195,House Wren,class_195\img11540_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_195\img11540_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_11556_0,11556,196,Marsh Wren,class_196\img11556_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_196\img11556_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_11606_0,11606,196,Marsh Wren,class_196\img11606_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_196\img11606_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_11640_0,11640,197,Rock Wren,class_197\img11640_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_197\img11640_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_11655_0,11655,197,Rock Wren,class_197\img11655_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_197\img11655_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_11715_0,11715,198,Winter Wren,class_198\img11715_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_198\img11715_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_11708_0,11708,198,Winter Wren,class_198\img11708_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_198\img11708_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_11746_0,11746,199,Common Yellowthroat,class_199\img11746_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_199\img11746_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_11752_0,11752,199,Common Yellowthroat,class_199\img11752_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_199\img11752_aug00.jpg,synthetic,foreground_preserving_background_swap,
